,imdb_id,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
26382,tt0860870,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26383,tt0052148,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26384,tt0200710,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26385,tt2401223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26386,tt0040835,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
26387,tt0047537,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
26388,tt0046515,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
26389,tt0054115,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26390,tt0439197,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
26391,tt1086797,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26392,tt2396200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26393,tt0076788,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26394,tt0050500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
26395,tt1215983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26396,tt0050646,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26397,tt0068173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26398,tt0473500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26399,tt1551641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26400,tt0097938,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26401,tt1849111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26402,tt0036719,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
26403,tt0065981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26404,tt0070827,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
26405,tt0082744,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
26406,tt0353545,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26407,tt0110340,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
26408,tt0312278,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
26409,tt0086461,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26410,tt0102667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26411,tt1523367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
26412,tt1262415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26413,tt0095366,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26414,tt0075378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26415,tt0080936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26416,tt0085873,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26417,tt0073784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26418,tt1178654,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
26419,tt1532538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26420,tt2149137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26421,tt0886515,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
26422,tt0384037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26423,tt0049849,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26424,tt0052191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26425,tt0043736,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26426,tt0457475,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26427,tt0158369,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26428,tt1230196,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26429,tt0109969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26430,tt0080808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26431,tt0046239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26432,tt0039082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26433,tt0031981,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26434,tt0093144,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26435,tt1131747,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26436,tt0023028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26437,tt0117495,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26438,tt0091508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26439,tt1277736,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26440,tt1270850,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
26441,tt0045187,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
26442,tt1046193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26443,tt1555110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26444,tt0282695,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26445,tt0119416,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
26446,tt0796206,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
26447,tt0093424,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26448,tt2058710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26449,tt1268970,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26450,tt0061401,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26451,tt0055279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26452,tt0043914,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26453,tt0054049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26454,tt2328745,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
26455,tt0050993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26456,tt0031536,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26457,tt0100645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26458,tt0016394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26459,tt0084109,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26460,tt0155278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26461,tt0061173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26462,tt0120435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26463,tt0043895,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26464,tt0247394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26465,tt0116619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26466,tt0038239,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26467,tt0042035,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26468,tt0088006,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26469,tt0249081,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26470,tt0085692,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26471,tt1342115,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
26472,tt0039912,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26473,tt0462598,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
26474,tt0024675,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
26475,tt1452599,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
26476,tt0052325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26477,tt0489279,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
26478,tt1190074,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
26479,tt0053065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26480,tt0050283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26481,tt0054473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26482,tt0073880,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26483,tt0051083,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
26484,tt0495042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26485,tt1245734,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26486,tt0043727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26487,tt2131541,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26488,tt2705402,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26489,tt3557464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26490,tt2740538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26491,tt1947964,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26492,tt2557276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26493,tt3419894,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26494,tt0069159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26495,tt0034546,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26496,tt0035017,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
26497,tt1270090,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
26498,tt0062917,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26499,tt1826753,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26500,tt3455822,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26501,tt0045041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26502,tt2414046,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26503,tt0099311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26504,tt0041182,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
26505,tt0047579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26506,tt0071968,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26507,tt0035964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26508,tt0036977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26509,tt0037227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26510,tt0038810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26511,tt0048429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26512,tt0053842,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
26513,tt0054845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26514,tt0057494,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26515,tt0021406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26516,tt2545338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26517,tt3157224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26518,tt3661072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26519,tt0134833,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26520,tt1712502,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
26521,tt0024413,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26522,tt0068206,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
26523,tt0056162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26524,tt0065852,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26525,tt0073792,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26526,tt1864405,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
26527,tt3358552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26528,tt1230150,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
26529,tt3328716,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26530,tt0297865,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26531,tt1672214,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26532,tt1029123,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26533,tt1137436,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26534,tt0078408,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26535,tt0065997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26536,tt2281425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26537,tt1811307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
26538,tt3626442,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26539,tt0051936,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
26540,tt0059796,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26541,tt0066984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26542,tt0024685,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
26543,tt0080625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26544,tt0023902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26545,tt0025198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26546,tt0025480,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26547,tt0025704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26548,tt1686782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26549,tt0115563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26550,tt0425758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26551,tt1846444,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26552,tt0416730,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26553,tt0390136,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26554,tt0026919,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26555,tt0026184,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26556,tt0026185,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26557,tt0076649,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
26558,tt0026292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26559,tt0085303,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26560,tt0026868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26561,tt0073686,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26562,tt0251951,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26563,tt2925768,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26564,tt1367454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26565,tt1808339,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26566,tt3045616,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26567,tt2322441,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
26568,tt4189442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26569,tt1072756,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26570,tt2909154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26571,tt0239797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26572,tt1051713,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26573,tt0362449,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26574,tt0437300,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26575,tt0082209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26576,tt1683941,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26577,tt0211015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26578,tt0083821,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
26579,tt0068918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26580,tt0150648,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26581,tt0080832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26582,tt0387301,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26583,tt0089331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26584,tt1013746,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26585,tt0382602,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26586,tt1839464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26587,tt0279830,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26588,tt0104534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26589,tt0173886,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
26590,tt0274761,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
26591,tt0414078,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
26592,tt0079636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26593,tt0242849,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26594,tt0045261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26595,tt0078503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26596,tt0179624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26597,tt0298737,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26598,tt0213536,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26599,tt0059058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26600,tt0215575,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26601,tt0183288,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26602,tt0086168,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26603,tt0091820,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26604,tt0156031,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
26605,tt1377575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26606,tt0800332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26607,tt0287670,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26608,tt0059122,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26609,tt2460746,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26610,tt0441787,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26611,tt1013528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26612,tt1121969,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26613,tt0023800,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26614,tt0150814,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26615,tt1725929,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26616,tt0316318,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
26617,tt0007108,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26618,tt1806827,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26619,tt1118665,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26620,tt0045037,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26621,tt0341011,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26622,tt0099796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26623,tt0225434,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26624,tt0095968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26625,tt0106446,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26626,tt0049032,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26627,tt2197863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26628,tt0816562,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26629,tt0019968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26630,tt0351080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26631,tt0241399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26632,tt0237335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26633,tt1301160,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26634,tt2009538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26635,tt0193164,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26636,tt0073099,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26637,tt0021720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26638,tt0252993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26639,tt0461847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26640,tt0462673,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26641,tt0019715,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26642,tt1521812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26643,tt0454121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26644,tt0033397,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26645,tt0349080,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26646,tt0073945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26647,tt0099054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26648,tt0052595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26649,tt2577876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26650,tt0302382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26651,tt0402378,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26652,tt0409860,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26653,tt0116069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26654,tt1641831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26655,tt0115536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26656,tt0101095,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
26657,tt0375824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26658,tt2062966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26659,tt0286482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26660,tt0071550,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
26661,tt1285245,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26662,tt0100440,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
26663,tt3579082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26664,tt0887887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
